doc_id,ticker,form,doc_type,doc_role,filing_date,n_chars,n_words,alpha_ratio,mean_word_len,fragment_rate,n_tables,n_sections,xbrl_leak,entity_residue,toc_residue,near_empty,short_exhibit,size_outlier,low_alpha,odd_word_len,fragmented,warnings
0056b6d2aa317d5a,PG,8-K,EX-99.1 CHARTER,exhibit,2023-10-10,5787,882,0.771,5.52,0.0627,2,0,False,False,False,False,False,False,False,False,True,
5759aa18a9c9d680,PG,10-K,10-K,primary,2023-08-04,323813,56217,0.7,4.65,0.0106,83,18,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:5
a02dd3bc5ff88012,PG,10-K,EX-99.1,exhibit,2023-08-04,271,41,0.745,5.59,0.0,0,0,False,False,False,False,True,True,False,False,False,
727f0e806bce2720,PG,8-K,8-K,primary,2023-07-28,4320,837,0.592,4.05,0.0389,11,0,False,False,False,False,False,False,False,False,False,
d719b595a3cff57d,PG,8-K,EX-99.1 CHARTER,exhibit,2023-07-28,22023,4268,0.607,4.08,0.0124,31,0,False,False,False,False,False,False,False,False,False,
573536046847d73b,PG,8-K,8-K,primary,2023-07-28,3973,768,0.604,4.13,0.0349,8,0,False,False,False,False,False,False,False,False,False,
2391e9cea4714db9,PG,8-K,EX-99.1,exhibit,2023-07-28,38213,7421,0.604,4.0,0.014,22,0,False,False,False,False,False,False,False,False,False,
9c89699137fe617f,PG,8-K,8-K,primary,2023-07-11,4583,909,0.582,3.93,0.0385,13,0,False,False,False,False,False,False,False,False,False,
edcf048550ba3418,PG,8-K,EX-99.1 CHARTER,exhibit,2023-07-11,1661,263,0.721,5.27,0.0884,1,0,False,False,False,False,False,False,False,False,True,
37d6b5747de99f6c,PG,8-K,8-K,primary,2023-05-02,4927,933,0.608,4.19,0.0331,11,0,False,False,False,False,False,False,False,False,False,
43a315b5bfe76f99,PG,10-Q,10-Q,primary,2023-04-21,132995,24449,0.654,4.29,0.0061,48,8,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:24
b9104c45709d297e,PG,8-K,8-K,primary,2023-04-21,4179,795,0.607,4.18,0.0356,12,0,False,False,False,False,False,False,False,False,False,
64ba0fc9b8f48c84,PG,8-K,EX-99.1 CHARTER,exhibit,2023-04-21,11169,2162,0.633,4.08,0.0055,17,0,False,False,False,False,False,False,False,False,False,
9a5c1d944844c586,PG,8-K,8-K,primary,2023-04-21,3871,743,0.608,4.16,0.0359,8,0,False,False,False,False,False,False,False,False,False,
cc44fd653ca51d94,PG,8-K,EX-99.1,exhibit,2023-04-21,32871,6039,0.649,4.31,0.013,15,0,False,False,False,False,False,False,False,False,False,
2897ed5d2d01fc46,PG,8-K,8-K,primary,2023-04-11,6949,1238,0.668,4.53,0.0214,12,0,False,False,False,False,False,False,False,False,False,
95c05e9267edeef0,PG,8-K,EX-99.1 CHARTER,exhibit,2023-04-11,4189,627,0.787,5.67,0.0495,4,0,False,False,False,False,False,False,False,False,False,
1537fb8516e97819,PG,8-K,8-K,primary,2023-04-11,4405,851,0.6,4.07,0.0391,11,0,False,False,False,False,False,False,False,False,False,
2fc6c31c4083f3d0,PG,8-K,EX-99.1 CHARTER,exhibit,2023-04-11,1823,294,0.717,5.14,0.0882,1,0,False,False,False,False,False,False,False,False,True,
32758f329e996899,PG,8-K,8-K,primary,2023-02-03,4873,922,0.612,4.19,0.0334,11,0,False,False,False,False,False,False,False,False,False,
bc07eeeccddc7562,PG,8-K,8-K,primary,2023-01-26,5024,944,0.607,4.23,0.0327,11,0,False,False,False,False,False,False,False,False,False,
1b44a6161c02e945,PG,10-Q,10-Q,primary,2023-01-19,133134,24409,0.654,4.3,0.0062,48,8,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:19
9b68c1ccdb60baa3,PG,8-K,8-K,primary,2023-01-19,4494,843,0.623,4.26,0.0325,12,0,False,False,False,False,False,False,False,False,False,
11d97f094308b708,PG,8-K,EX-99.1 CHARTER,exhibit,2023-01-19,10557,1997,0.648,4.2,0.0057,16,0,False,False,False,False,False,False,False,False,False,
f764114d43583344,PG,8-K,8-K,primary,2023-01-19,3882,743,0.609,4.18,0.0359,8,0,False,False,False,False,False,False,False,False,False,
b37f91f651a1ce92,PG,8-K,EX-99.1,exhibit,2023-01-19,33015,6049,0.647,4.32,0.0119,15,0,False,False,False,False,False,False,False,False,False,
cf605a56e7781ed8,PG,8-K,8-K,primary,2023-01-10,4710,897,0.616,4.15,0.036,11,0,False,False,False,False,False,False,False,False,False,
18672832ccd2d93b,PG,8-K,EX-99.1 CHARTER,exhibit,2023-01-10,1686,269,0.716,5.22,0.0884,1,0,False,False,False,False,False,False,False,False,True,
92f3db42692b4395,TEAM,10-K,10-K,primary,2026-08-14,457114,75428,0.738,4.97,0.0072,90,18,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:120
30e9c592c1388a66,TEAM,8-K,8-K,primary,2026-08-06,6905,1141,0.708,4.97,0.0208,5,0,False,False,False,False,False,False,False,False,False,
8d234c3f2e342e0e,TEAM,8-K,EX-99.1,exhibit,2026-08-06,43586,8104,0.588,4.16,0.0049,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:19
a0f65c57810424fd,TEAM,8-K,EX-99.2,exhibit,2026-08-06,54150,9886,0.741,4.48,0.0894,0,0,False,False,False,False,False,False,False,False,True,
8296ff09b1c67a94,TEAM,10-Q,10-Q,primary,2026-05-01,343783,59467,0.703,4.66,0.0049,83,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:94
b4587589611efd32,TEAM,8-K,8-K,primary,2026-04-30,4271,753,0.645,4.55,0.03,5,0,False,False,False,False,False,False,False,False,False,
c8cf678a314e46cc,TEAM,8-K,EX-99.1,exhibit,2026-04-30,38798,7433,0.559,3.98,0.0066,10,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:23
a61df45dcc0b954b,TEAM,8-K,EX-99.2,exhibit,2026-04-30,52231,10227,0.71,4.11,0.1317,0,0,False,False,False,False,False,False,False,False,True,
79e88410b5dee300,TEAM,8-K,8-K,primary,2026-03-11,8361,1346,0.729,5.14,0.0179,5,0,False,False,False,False,False,False,False,False,False,
01dcbaaeb3584364,TEAM,8-K,EX-99.1,exhibit,2026-03-11,5012,797,0.791,5.24,0.0013,0,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:2
798a4762421719db,TEAM,8-K,8-K,primary,2026-02-18,5502,925,0.697,4.86,0.0257,4,0,False,False,False,False,False,False,False,False,False,
a99ba0d2fbdd1880,TEAM,10-Q,10-Q,primary,2026-02-06,342372,59254,0.703,4.66,0.0052,83,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:94
c20da6006c3eb002,TEAM,8-K,8-K,primary,2026-02-05,4285,753,0.647,4.57,0.03,5,0,False,False,False,False,False,False,False,False,False,
7b88021ae9420506,TEAM,8-K,EX-99.1,exhibit,2026-02-05,38055,7220,0.565,4.03,0.0057,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:18
b4350711ba17493e,TEAM,8-K,EX-99.2,exhibit,2026-02-05,39212,6566,0.759,4.97,0.0488,0,0,False,False,False,False,False,False,False,False,False,
a7085bce63f528f9,TEAM,8-K,8-K,primary,2026-01-15,5733,951,0.703,4.94,0.0196,4,0,False,False,False,False,False,False,False,False,False,
eb72bd2e113e0030,TEAM,8-K,8-K,primary,2025-12-22,3574,617,0.65,4.66,0.0342,4,0,False,False,False,False,False,False,False,False,False,
e658f11a7524e95b,TEAM,8-K,8-K,primary,2025-12-03,5957,1111,0.53,4.22,0.0297,9,0,False,False,False,False,False,False,False,False,False,
0fd3449a7cbc636f,TEAM,10-Q,10-Q,primary,2025-10-31,305597,50926,0.736,4.91,0.005,65,10,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:84
e9ad81fc29cbda11,TEAM,8-K,8-K,primary,2025-10-30,6185,1046,0.69,4.82,0.0197,5,0,False,False,False,False,False,False,False,False,False,
3fd5c8289100a04d,TEAM,8-K,EX-99.1,exhibit,2025-10-30,37317,6566,0.651,4.53,0.0059,10,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:23
d57005cad03f4967,TEAM,8-K,EX-99.2,exhibit,2025-10-30,72385,10599,0.701,5.83,0.0534,0,0,False,False,False,False,False,False,False,False,True,
c785e0601be49f90,TEAM,8-K,8-K,primary,2025-09-18,6899,1118,0.719,5.09,0.0165,5,0,False,False,False,False,False,False,False,False,False,
d9344c79b70b2fea,TEAM,8-K,EX-99.1,exhibit,2025-09-18,8178,1162,0.817,6.01,0.0026,0,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:3
41a13abf0f1c23a5,TEAM,8-K,8-K,primary,2025-09-17,6520,1078,0.712,4.97,0.0181,4,0,False,False,False,False,False,False,False,False,False,
57734d44a4628a27,TEAM,8-K,8-K,primary,2025-09-08,6928,1134,0.714,5.03,0.0197,5,0,False,False,False,False,False,False,False,False,False,
2c802f35a1c70965,TEAM,8-K,EX-99.1,exhibit,2025-09-08,9514,1458,0.801,5.49,0.0035,0,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:4
a48cb705aab3caf1,TEAM,8-K,EX-99.2,exhibit,2025-09-08,5375,795,0.815,5.76,0.0038,0,0,False,False,False,False,False,False,False,False,False,
5ac1dd47124b3ff2,TEAM,8-K,8-K,primary,2025-09-04,6981,1136,0.721,5.06,0.0162,5,0,False,False,False,False,False,False,False,False,False,
772ec8f3dfbfa2f4,TEAM,8-K,EX-99.1,exhibit,2025-09-04,8313,1272,0.807,5.52,0.0016,0,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:3
e5a06daf8d8c50b0,TEAM,10-K,10-K,primary,2025-08-15,426328,70835,0.736,4.93,0.0073,82,19,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:113
9052f2b468eb27de,TEAM,8-K,8-K,primary,2025-08-07,4652,811,0.656,4.62,0.0273,5,0,False,False,False,False,False,False,False,False,False,
ab020a03f2d78e08,TEAM,8-K,EX-99.1,exhibit,2025-08-07,39111,7457,0.566,4.02,0.0063,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:17
717884ff4728b8c3,TEAM,8-K,EX-99.2,exhibit,2025-08-07,58765,11577,0.711,4.07,0.1451,0,0,False,False,False,False,False,False,False,False,True,
b251d44a62e91f6c,TEAM,10-Q,10-Q,primary,2025-05-02,326865,56876,0.702,4.62,0.0048,72,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:90
235bc1392048225b,TEAM,8-K,8-K,primary,2025-05-01,4254,753,0.644,4.53,0.03,5,0,False,False,False,False,False,False,False,False,False,
0f5dd57a5192007f,TEAM,8-K,EX-99.1,exhibit,2025-05-01,35213,6780,0.554,3.95,0.0067,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:16
33ea3cd9cbc51073,TEAM,8-K,EX-99.2,exhibit,2025-05-01,53492,10563,0.708,4.06,0.1331,0,0,False,False,False,False,False,False,False,False,True,
b8e3ef0aed229ef1,TEAM,8-K,8-K,primary,2025-04-14,5622,946,0.697,4.85,0.0212,4,0,False,False,False,False,False,False,False,False,False,
5c61b44483c7a47b,TEAM,10-Q,10-Q,primary,2025-01-31,321769,55721,0.705,4.65,0.0048,72,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:87
9727c2ea0fffd4c0,TEAM,8-K,8-K,primary,2025-01-30,4285,753,0.646,4.57,0.03,5,0,False,False,False,False,False,False,False,False,False,
2c69df2f759f004e,TEAM,8-K,EX-99.1,exhibit,2025-01-30,38330,7247,0.572,4.06,0.0063,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:17
68ecba22e91dbc84,TEAM,8-K,EX-99.2,exhibit,2025-01-30,47648,8810,0.736,4.41,0.0881,0,0,False,False,False,False,False,False,False,False,True,
7cfac4efc972d18e,TEAM,8-K,8-K,primary,2024-12-19,6068,1012,0.704,4.91,0.0207,4,0,False,False,False,False,False,False,False,False,False,
0a522a1cd47cb89e,TEAM,8-K,8-K,primary,2024-12-12,5424,1001,0.543,4.28,0.0333,7,0,False,False,False,False,False,False,False,False,False,
164fb71a7582febb,TEAM,10-Q,10-Q,primary,2024-11-01,299146,49602,0.742,4.94,0.0056,59,10,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:83
783216a9d01ded0b,TEAM,8-K,8-K,primary,2024-10-31,6623,1118,0.698,4.84,0.0181,5,0,False,False,False,False,False,False,False,False,False,
247c4ff6b6f80409,TEAM,8-K,EX-99.1,exhibit,2024-10-31,33132,5839,0.647,4.51,0.0066,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:17
644cdcf8cbded945,TEAM,8-K,EX-99.2,exhibit,2024-10-31,49886,9744,0.714,4.12,0.1598,0,0,False,False,False,False,False,False,False,False,True,
d5d2ba591198e66e,TEAM,10-K,10-K,primary,2024-08-16,447921,74195,0.739,4.95,0.0073,83,18,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:115
19c8b2af19986ee6,TEAM,8-K,8-K,primary,2024-08-13,6390,1068,0.708,4.9,0.0205,4,0,False,False,False,False,False,False,False,False,False,
30141076ad68c0f4,TEAM,8-K,8-K,primary,2024-08-01,4299,759,0.647,4.55,0.0297,5,0,False,False,False,False,False,False,False,False,False,
41855cf4c5354d87,TEAM,8-K,EX-99.1,exhibit,2024-08-01,40548,7791,0.562,3.97,0.0057,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:18
995603e25507e1e7,TEAM,8-K,EX-99.2,exhibit,2024-08-01,51494,10174,0.708,4.06,0.1086,0,0,False,False,False,False,False,False,False,False,True,
12c4b873f2cb2e80,TEAM,8-K,8-K,primary,2024-07-24,5783,975,0.693,4.84,0.021,5,0,False,False,False,False,False,False,False,False,False,
2b47e4759c9b0f88,TEAM,8-K,EX-99.1,exhibit,2024-07-24,3384,502,0.802,5.71,0.004,0,0,False,False,False,False,False,False,False,False,False,
57130e4d769b43af,TEAM,8-K,8-K,primary,2024-05-15,5837,1018,0.675,4.68,0.0311,12,0,False,False,False,False,False,False,False,False,False,
b77604d9cae86195,TEAM,8-K,8-K,primary,2024-05-09,6101,1006,0.721,5.01,0.0204,8,0,False,False,False,False,False,False,False,False,False,
fca4198de8082e44,TEAM,10-Q,10-Q,primary,2024-04-26,335991,58431,0.702,4.63,0.0059,75,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:92
ed87b9de3a740114,TEAM,8-K,8-K,primary,2024-04-25,5186,895,0.665,4.69,0.0257,5,0,False,False,False,False,False,False,False,False,False,
16111fd289dc6424,TEAM,8-K,EX-99.1,exhibit,2024-04-25,37659,7288,0.556,3.92,0.0059,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:17
ec1c9015c15a65d3,TEAM,8-K,EX-99.2,exhibit,2024-04-25,44874,8802,0.713,4.1,0.132,0,0,False,False,False,False,False,False,False,False,True,
0417ed2955133226,TEAM,8-K,EX-99.3,exhibit,2024-04-25,2768,479,0.785,4.76,0.0,0,0,False,False,False,False,False,False,False,False,False,
5e4ddfb1d88d18f0,TEAM,10-Q,10-Q,primary,2024-02-02,332139,57314,0.708,4.68,0.0061,74,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:90
5cadd106aa782880,TEAM,8-K,8-K,primary,2024-02-01,4285,753,0.647,4.57,0.03,5,0,False,False,False,False,False,False,False,False,False,
8072c622f8b7a5f7,TEAM,8-K,EX-99.1,exhibit,2024-02-01,35960,6974,0.553,3.91,0.006,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:16
2d613563e8bd8a14,TEAM,8-K,EX-99.2,exhibit,2024-02-01,47012,9833,0.685,3.78,0.1586,0,0,False,False,False,False,False,False,False,False,True,
822a4dd56aec2fa9,TEAM,8-K,8-K,primary,2023-12-07,6405,1169,0.572,4.36,0.027,8,0,False,False,False,False,False,False,False,False,False,
45a3bbcd7ac949c0,TEAM,10-Q,10-Q,primary,2023-11-03,297491,49346,0.743,4.94,0.0064,57,10,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:82
c2f75389fb9bca8f,TEAM,8-K,8-K,primary,2023-11-02,4287,753,0.647,4.58,0.03,5,0,False,False,False,False,False,False,False,False,False,
a117aadaadce274c,TEAM,8-K,EX-99.1,exhibit,2023-11-02,31303,5541,0.642,4.48,0.0074,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:16
9fe9c5d914125025,TEAM,8-K,EX-99.2,exhibit,2023-11-02,44080,8605,0.716,4.12,0.1323,0,0,False,False,False,False,False,False,False,False,True,
90957a36d64abad4,TEAM,10-K,10-K,primary,2023-08-18,473469,79038,0.734,4.9,0.0074,90,18,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:119
7222288c35d937a4,TEAM,8-K,8-K,primary,2023-08-03,4666,813,0.657,4.63,0.0272,5,0,False,False,False,False,False,False,False,False,False,
08504563a00aebcc,TEAM,8-K,EX-99.1,exhibit,2023-08-03,37537,7316,0.549,3.88,0.0069,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:17
70eaab7f003a5210,TEAM,8-K,EX-99.2,exhibit,2023-08-03,48795,9300,0.716,4.24,0.1116,0,0,False,False,False,False,False,False,False,False,True,
c0a7df52fa1ad069,TEAM,8-K,8-K,primary,2023-05-26,5851,968,0.697,4.95,0.0264,5,0,False,False,False,False,False,False,False,False,False,
c4398411aea32425,TEAM,8-K,EX-99.1,exhibit,2023-05-26,3354,513,0.786,5.52,0.012,0,0,False,False,False,False,False,False,False,False,False,
ac2e7832c2863e4c,TEAM,10-Q,10-Q,primary,2023-05-05,406469,69531,0.718,4.74,0.0067,82,10,False,False,False,False,False,True,False,False,False,info:page_artifacts_dropped:110
9e3b06eac9790653,TEAM,8-K,8-K,primary,2023-05-04,4274,756,0.644,4.53,0.0299,5,0,False,False,False,False,False,False,False,False,False,
96797a9013e7819a,TEAM,8-K,EX-99.1,exhibit,2023-05-04,35407,7025,0.531,3.78,0.0065,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:21
a4fdec16929aeace,TEAM,8-K,EX-99.2,exhibit,2023-05-04,53122,9876,0.726,4.38,0.0931,0,0,False,False,False,False,False,False,False,False,True,
d4608ac3f859d00a,TEAM,8-K,8-K,primary,2023-03-06,6713,1082,0.72,5.12,0.0196,5,0,False,False,False,False,False,False,False,False,False,
f8678c9e7c69021f,TEAM,8-K,EX-99.1,exhibit,2023-03-06,6981,1184,0.792,4.87,0.0,0,0,False,False,False,False,False,False,False,False,False,
bf8e66bb5e93f074,TEAM,8-K,8-K,primary,2023-02-06,4203,706,0.673,4.84,0.0285,4,0,False,False,False,False,False,False,False,False,False,
1638a6ed8eae2e00,TEAM,10-Q,10-Q,primary,2023-02-03,380027,64730,0.72,4.76,0.0067,77,9,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:102
423d28169bda7d56,TEAM,8-K,8-K,primary,2023-02-02,5389,927,0.677,4.71,0.0228,5,0,False,False,False,False,False,False,False,False,False,
1d8777c49f60b415,TEAM,8-K,EX-99.1,exhibit,2023-02-02,34811,6732,0.554,3.93,0.0056,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:16
d601b20db078df5b,TEAM,8-K,EX-99.2,exhibit,2023-02-02,41459,7785,0.688,4.32,0.1564,0,0,False,False,False,False,False,False,False,False,True,
4144cd5ddd6419b2,WM,8-K,8-K,primary,2026-08-26,4941,855,0.692,4.73,0.0227,9,0,False,False,False,False,False,False,False,False,False,
96eb53d9506746f3,WM,8-K,EX-99.1,exhibit,2026-08-26,5152,810,0.803,5.34,0.0049,0,0,False,False,False,False,False,False,False,False,False,
5c3c6fd92bb4a7d0,WM,10-Q,10-Q,primary,2026-07-29,167928,32446,0.626,4.0,0.0107,73,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:60
670483828014db7b,WM,8-K,8-K,primary,2026-07-28,3726,650,0.679,4.67,0.0309,8,0,False,False,False,False,False,False,False,False,False,
73fa70a5cd254702,WM,8-K,EX-99.1,exhibit,2026-07-28,54307,12121,0.498,3.18,0.014,35,0,False,False,False,False,False,False,True,True,False,info:page_artifacts_dropped:29
5691aef3804c3edc,WM,8-K,8-K,primary,2026-05-14,5487,1053,0.543,4.1,0.0485,16,0,False,False,False,False,False,False,False,False,False,
8eacbe3565310e19,WM,8-K,8-K,primary,2026-05-13,6508,1120,0.713,4.76,0.02,7,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:2
3e0404a8d5e8ca93,WM,8-K,EX-99.1,exhibit,2026-05-13,4336,634,0.809,5.81,0.0063,0,0,False,False,False,False,False,False,False,False,False,
7d3ea01617fc14ad,WM,10-Q,10-Q,primary,2026-04-29,137751,24949,0.679,4.4,0.0099,68,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:79
8c758f3f82521328,WM,8-K,8-K,primary,2026-04-28,3747,656,0.676,4.64,0.0309,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
b7956fa13c405c7b,WM,8-K,EX-99.1,exhibit,2026-04-28,46342,9918,0.54,3.42,0.0182,58,0,False,False,False,False,False,False,False,True,False,info:page_artifacts_dropped:27
e8a35081b01708cb,WM,8-K,8-K,primary,2026-03-25,4151,707,0.701,4.81,0.0252,6,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
c94d1c787a8944a4,WM,8-K,8-K,primary,2026-03-13,4022,680,0.701,4.85,0.0248,6,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
fc580a97ae78ddc5,WM,8-K,8-K,primary,2026-03-06,9357,1601,0.72,4.79,0.0158,10,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:3
24b949eb095dc5b4,WM,10-K,10-K,primary,2026-02-09,585114,96392,0.746,5.0,0.0093,234,19,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:391
58dd2acae1dc6489,WM,8-K,8-K,primary,2026-01-28,3781,658,0.68,4.68,0.0305,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
db8d77010e794984,WM,8-K,EX-99.1,exhibit,2026-01-28,81866,19282,0.451,2.93,0.0164,83,0,False,False,False,False,False,False,True,True,False,info:page_artifacts_dropped:52
ded50849ce4c59cc,WM,8-K,8-K,primary,2025-11-20,4734,816,0.692,4.75,0.0238,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:2
f9852d6a0b7b118a,WM,8-K,EX-99.1,exhibit,2025-11-20,2365,386,0.762,5.1,0.0059,1,0,False,False,False,False,False,False,False,False,False,
d0dd970d6e521b97,WM,10-Q,10-Q,primary,2025-10-28,177694,33322,0.644,4.16,0.0091,81,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:62
3fb46da83418bc2f,WM,8-K,8-K,primary,2025-10-27,3780,663,0.674,4.63,0.0307,9,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:2
3221421afa5e97d3,WM,8-K,EX-99.1,exhibit,2025-10-27,64759,14793,0.481,3.08,0.0178,71,0,False,False,False,False,False,False,True,True,False,info:page_artifacts_dropped:28
afd1bd9c4d995b60,WM,8-K,8-K,primary,2025-08-27,5246,919,0.702,4.65,0.0196,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:2
b71c2e9e8a3496b6,WM,8-K,8-K,primary,2025-08-22,6825,1178,0.713,4.74,0.0168,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:2
31c3101963acdfe4,WM,8-K,EX-99.1,exhibit,2025-08-22,3454,525,0.8,5.54,0.0076,0,0,False,False,False,False,False,False,False,False,False,
5dd42fd840d37ab5,WM,10-Q,10-Q,primary,2025-07-29,171890,32650,0.637,4.09,0.0097,79,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:60
76946f1a0416ce51,WM,8-K,8-K,primary,2025-07-28,3754,659,0.676,4.63,0.0307,9,0,False,False,False,False,False,False,False,False,False,
fb586f844be43300,WM,8-K,EX-99.1,exhibit,2025-07-28,62173,14434,0.47,3.0,0.0149,52,0,False,False,False,False,False,False,True,True,False,info:page_artifacts_dropped:28
2974e82730343845,WM,8-K,8-K,primary,2025-06-24,3783,664,0.666,4.63,0.0296,10,0,False,False,False,False,False,False,False,False,False,
f6e7be346e4e6e6a,WM,8-K,EX-99.1,exhibit,2025-06-24,2662,394,0.798,5.71,0.0202,0,0,False,False,False,False,False,False,False,False,False,
3ee9291098c0f440,WM,8-K,EX-99.2,exhibit,2025-06-24,904,281,0.119,2.04,0.0,25,0,False,False,False,False,False,False,True,True,False,
33110f2922427deb,WM,8-K,8-K,primary,2025-05-14,4914,951,0.533,4.03,0.0505,12,0,False,False,False,False,False,False,False,False,True,
8d531e046c70dd1a,WM,8-K,8-K,primary,2025-05-14,6357,1105,0.71,4.7,0.0182,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:2
3de720ccb5bb1cfb,WM,8-K,EX-99.1,exhibit,2025-05-14,3649,545,0.807,5.66,0.0091,0,0,False,False,False,False,False,False,False,False,False,
b5de19e223fea81d,WM,10-Q,10-Q,primary,2025-04-29,146430,26077,0.689,4.49,0.0096,68,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:85
dc86e8eefb75e885,WM,8-K,8-K,primary,2025-04-28,3741,653,0.679,4.66,0.0307,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
29600d5fc9ab4001,WM,8-K,EX-99.1,exhibit,2025-04-28,48996,11082,0.498,3.13,0.0158,55,0,False,False,False,False,False,False,True,True,False,info:page_artifacts_dropped:27
97dadcb43cc0eebd,WM,8-K,8-K,primary,2025-02-28,9282,1572,0.725,4.86,0.0158,8,0,False,False,False,False,False,False,False,False,False,
b1a4374c121bb7a5,WM,10-K,10-K,primary,2025-02-19,643206,105312,0.749,5.04,0.0089,274,19,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:417
f54ceb6742058845,WM,8-K,8-K,primary,2025-01-30,3780,658,0.68,4.68,0.0305,8,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
29d3bf01d658f8fe,WM,8-K,EX-99.1,exhibit,2025-01-30,72057,16452,0.479,3.09,0.0142,72,0,False,False,False,False,False,False,True,True,False,info:page_artifacts_dropped:40
83d354f53d9d29de,WM,8-K,8-K,primary,2024-11-08,9849,1615,0.733,5.06,0.0162,10,0,False,False,False,False,False,False,False,False,False,
b0d722c52f38c701,WM,8-K,8-K,primary,2024-11-07,3474,597,0.682,4.76,0.0287,6,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
751ba76f1653aa77,WM,8-K,8-K,primary,2024-11-04,10707,1757,0.747,5.06,0.017,10,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:3
b69fb9f854f39765,WM,8-K,EX-99.1,exhibit,2024-11-04,8428,1166,0.827,6.21,0.0034,0,0,False,False,False,False,False,False,False,False,False,
217ac2068bf45db1,WM,8-K,8-K,primary,2024-11-01,6334,1026,0.747,5.14,0.0202,6,0,False,False,False,False,False,False,False,False,False,
18305d673f046e9c,WM,8-K,8-K,primary,2024-10-31,9523,1643,0.682,4.75,0.0246,13,0,False,False,False,False,False,False,False,False,False,
62f7dcc040c928a4,WM,10-Q,10-Q,primary,2024-10-28,163461,30263,0.654,4.25,0.0082,69,11,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:59
6d6369c8b8f6a1bf,WM,8-K,8-K,primary,2024-10-28,3882,698,0.656,4.48,0.0307,11,0,False,False,False,False,False,False,False,False,False,info:page_artifacts_dropped:1
